ORDER_ID,CUSTOMER_ID,PROD_ID,TRANSACTION_DATE,UNITS,MOBILE NUMBER,CUSTOMER_NAME,DOB,STATE_CODE,PRODUCT_CATEGORY,SUB_CATEGORY,PRODUCT_NAME,PRICE,SALES
7923,264,142,2019-10-26 00:00:00,3,1000032897,Elizabeth Moffitt,1940-05-23 00:00:00,WA,CHOCOLATES AND SWEETS,CANDIES,RAVALGAON LACTO CANDY 400 GM,100,300
7924,28,99,2019-06-24 00:00:00,6,1000032574,Karen Ferguson,1988-03-30 00:00:00,NSW,FRUITS,IMPORTED_FRUITS,imported orange,149,894
7925,304,72,2019-11-03 00:00:00,2,1000032937,Melanie Seite,1964-05-20 00:00:00,WA,VEGETABLES,SEASONAL VEGETABLES,pumpkin disco,39,78
7926,239,69,2019-12-09 00:00:00,7,1000032872,Chad Cunningham,1946-07-06 00:00:00,WA,VEGETABLES,SEASONAL VEGETABLES,coconut,30,210
7927,37,75,2019-11-10 00:00:00,1,1000032583,Grant Thornton,1987-08-12 00:00:00,NSW,FRUITS,APPLE,kinnaur,149,149
7928,53,38,2019-02-22 00:00:00,8,1000032599,Deirdre Greer,1977-08-14 00:00:00,NSW,VEGETABLES,LEAFY VEGETABLES,DILL LEAVES ,20,160
7929,496,162,2019-04-02 00:00:00,5,1000033130,Jay Kimmel,1943-12-21 00:00:00,QLD,CHOCOLATES AND SWEETS,CANDIES,CAVENDISH & HARVEY BARLEY SUGAR DROPS 200 GM,225,1125
7930,414,20,2019-08-26 00:00:00,9,1000033048,Quincy Jones,1990-08-10 00:00:00,VIC,VEGETABLES,CUCUMBER AND GOURDS,CUCUMBER (FRENCH),44,396
7931,129,78,2019-08-11 00:00:00,3,1000032675,Lisa Hazard,1958-12-10 00:00:00,WA,FRUITS,APPLE,Fuji,239,717
7932,517,120,2019-12-11 00:00:00,2,1000033151,Tim Taslimi,1972-12-05 00:00:00,QLD,CHOCOLATES AND SWEETS,CANDIES,CHUPA CHUPS SOUR BITES 66.6 GM,30,60
7933,339,42,2019-09-11 00:00:00,7,1000032972,Brian Derr,1960-10-19 00:00:00,WA,VEGETABLES,LEAFY VEGETABLES,RED AMARANTHUS (LAL CHAULAEE),15,105
7934,112,172,2019-06-25 00:00:00,2,1000032658,Don Weiss,1940-02-12 00:00:00,SA,CHOCOLATES AND SWEETS,CANDIES,PARLE MANGO BITE CANDY 289 GM,50,100
7935,24,140,2019-11-14 00:00:00,7,1000032570,Naresj Patel,1960-11-10 00:00:00,NSW,CHOCOLATES AND SWEETS,CANDIES,NESTLE POLO MINTS 31.2 GM (ROLL),10,70
7936,322,71,2019-11-15 00:00:00,9,1000032955,Mark Packer,1957-04-15 00:00:00,WA,VEGETABLES,SEASONAL VEGETABLES,okra(bhindi),69,621
7937,463,14,2019-12-11 00:00:00,1,1000033097,Roy Phan,1973-09-03 00:00:00,QLD,VEGETABLES,CHILLI LEMON GARLIC AND GINGER,LEMON GRASS,25,25
7938,278,52,2019-09-21 00:00:00,8,1000032911,Shirley Jackson,1955-10-13 00:00:00,WA,VEGETABLES,SPROUTS AND PEAS,green peas (hari matar),49,392
7939,589,105,2019-12-07 00:00:00,1,1000033223,Steve Carroll,1932-12-20 00:00:00,QLD,FRUITS,SEASONAL FRUITS,dates imported(500gm),189,189
7940,390,13,2019-12-18 00:00:00,4,1000033024,Steven Ward,1982-05-09 00:00:00,WA,VEGETABLES,CHILLI LEMON GARLIC AND GINGER,LEMON(NEEMBU),59,236
7941,439,145,2019-01-16 00:00:00,10,1000033073,Emily Grady,1983-06-27 00:00:00,QLD,CHOCOLATES AND SWEETS,CANDIES,SNICKERS CHOCOLATE BAR 28.75 GM (PACK OF 4),75,750
7942,573,163,2019-03-03 00:00:00,5,1000033207,Christine Sundaresam,1952-08-21 00:00:00,QLD,CHOCOLATES AND SWEETS,CANDIES,COCO CADO ASSORTED 2 IN1 PUDDING 170 GM,50,250
7943,534,61,2019-06-22 00:00:00,2,1000033168,Kalyca Meade,1955-02-04 00:00:00,QLD,VEGETABLES,ROOTY VEGETABLES,colocasia small pack,68,136
7944,2,126,2019-09-05 00:00:00,8,1000032548,Justin Ritter,1974-07-15 00:00:00,WA,CHOCOLATES AND SWEETS,CANDIES,KOPIKO CANDY CAPPUCCINO 175 GM,115,920
7945,371,167,2019-11-14 00:00:00,8,1000033005,Frank Gastineau,1976-07-23 00:00:00,WA,CHOCOLATES AND SWEETS,CANDIES,MENTOS ASSORTED CANDIES 156 GM,50,400
7946,203,70,2019-09-22 00:00:00,4,1000032836,Emily Phan,1948-10-12 00:00:00,WA,VEGETABLES,SEASONAL VEGETABLES,fresh groundnut,109,436
7947,339,167,2019-07-28 00:00:00,9,1000032972,Brian Derr,1960-10-19 00:00:00,WA,CHOCOLATES AND SWEETS,CANDIES,MENTOS ASSORTED CANDIES 156 GM,50,450
7948,223,177,2019-06-16 00:00:00,3,1000032856,Craig Yedwab,1947-07-30 00:00:00,WA,CHOCOLATES AND SWEETS,CANDIES,SIMPKINS ORANGE LEMON & GRAPE FRUIT DROPS 200 GM,225,675
7949,471,61,2019-06-11 00:00:00,2,1000033105,Kean Nguyen,1964-08-28 00:00:00,QLD,VEGETABLES,ROOTY VEGETABLES,colocasia small pack,68,136
7950,109,92,2019-04-04 00:00:00,1,1000032655,Chad McGuire,1930-02-01 00:00:00,SA,FRUITS,CITRUS_FRUITS,parlee namkeen alu bhujia,,
7951,35,170,2019-03-21 00:00:00,9,1000032581,Aaron Hawkins,1957-05-27 00:00:00,QLD,CHOCOLATES AND SWEETS,CANDIES,PARLE KISMI TOFFEE 314 GM,50,450
7952,296,111,2019-03-01 00:00:00,4,1000032929,Dean Braden,1932-12-10 00:00:00,WA,FRUITS,SEASONAL FRUITS,pomigranate kesar,99,396
7953,539,42,2019-04-04 00:00:00,2,1000033173,Carl Jackson,1969-07-20 00:00:00,QLD,VEGETABLES,LEAFY VEGETABLES,RED AMARANTHUS (LAL CHAULAEE),15,30
7954,92,38,2019-09-09 00:00:00,7,1000032638,Paul MacIntyre,1988-11-09 00:00:00,SA,VEGETABLES,LEAFY VEGETABLES,DILL LEAVES ,20,140
7955,558,52,2019-03-24 00:00:00,3,1000033192,Karen Bern,1982-10-15 00:00:00,WA,VEGETABLES,SPROUTS AND PEAS,green peas (hari matar),49,147
7956,168,156,2019-04-09 00:00:00,5,1000032768,Grace Kelly,1956-08-04 00:00:00,SA,CHOCOLATES AND SWEETS,CANDIES,TIC TAC STRAWBERRY MIX MINTS 13.1 GM,20,100
7957,287,66,2019-12-16 00:00:00,7,1000032920,Barry Gonzalez,1978-05-18 00:00:00,WA,VEGETABLES,SEASONAL VEGETABLES,cabbage(patta gobi),18,126
7958,532,112,2019-07-14 00:00:00,1,1000033166,Ivan Gibson,1980-12-22 00:00:00,QLD,CHOCOLATES AND SWEETS,CANDIES,ALPENLIEBE GOLD CARAMEL CANDY 30.6 GM (STICK),20,20
7959,40,19,2019-11-19 00:00:00,2,1000032586,Joy Bell-,1986-02-07 00:00:00,NSW,VEGETABLES,CUCUMBER AND GOURDS,CUCUMBER (KHEERA),39,78
7960,581,72,2019-05-16 00:00:00,2,1000033215,Eric Hoffmann,1935-11-23 00:00:00,QLD,VEGETABLES,SEASONAL VEGETABLES,pumpkin disco,39,78
7961,202,53,2019-10-28 00:00:00,8,1000032835,Carlos Daly,1938-02-01 00:00:00,WA,VEGETABLES,SPROUTS AND PEAS,green sprouts(hara chana 250gm),32,256
7962,320,116,2019-02-23 00:00:00,10,1000032953,Dennis Bolton,1976-10-30 00:00:00,WA,CHOCOLATES AND SWEETS,CANDIES,ALPENLIEBE LOLLIPOP 40 GM (ASSORTED PACK),30,300
7963,72,155,2019-12-20 00:00:00,5,1000032618,Laura Armstrong,1974-05-13 00:00:00,NSW,CHOCOLATES AND SWEETS,CANDIES,TIC TAC POPCORN FENNEL MINT 10.2 GM,10,50
7964,18,79,2019-12-18 00:00:00,4,1000032564,Jim Sink,1948-07-20 00:00:00,NSW,FRUITS,BANANA,nendran,99,396
7965,202,17,2019-03-23 00:00:00,3,1000032835,Carlos Daly,1938-02-01 00:00:00,WA,VEGETABLES,CUCUMBER AND GOURDS,COCCINIA(TENDLI),78,234
7966,242,54,2019-06-01 00:00:00,9,1000032875,Julia Dunbar,1945-05-28 00:00:00,WA,VEGETABLES,SPROUTS AND PEAS,sprouted beans(200gm),32,288
7967,355,132,2019-03-25 00:00:00,1,1000032988,Adam Hart,1946-01-06 00:00:00,WA,CHOCOLATES AND SWEETS,CANDIES,MENTOS ORANGE CHEWY TOFFEE 36.4 GM (STICK),15,15
7968,115,102,2019-07-19 00:00:00,4,1000032661,Toby Carlisle,1939-10-01 00:00:00,SA,FRUITS,MELONS,water melon(2.5kg),85,340
7969,354,60,2019-04-19 00:00:00,1,1000032987,Gary Zandusky,1943-08-16 00:00:00,WA,VEGETABLES,ROOTY VEGETABLES,carrot regular,49,49
7970,570,43,2019-02-08 00:00:00,10,1000033204,Mary O'Rourke,1948-06-04 00:00:00,QLD,VEGETABLES,LEAFY VEGETABLES, SPINACH (PALAK),10,100
7971,194,37,2019-11-15 00:00:00,3,1000032821,Tamara Willingham,1957-09-30 00:00:00,QLD,VEGETABLES,LEAFY VEGETABLES,CURRY LEAVES,5,15
7972,41,87,2019-11-01 00:00:00,2,1000032587,Barry Franz,1957-02-23 00:00:00,QLD,FRUITS,CITRUS_FRUITS,papaya,42,84
7973,520,61,2019-06-27 00:00:00,3,1000033154,Victor Preis,1957-09-03 00:00:00,QLD,VEGETABLES,ROOTY VEGETABLES,colocasia small pack,68,204
7974,226,50,2019-04-25 00:00:00,3,1000032859,Georgia Rosenberg,1971-04-21 00:00:00,SA,VEGETABLES,ONION POTATO AND TOMATO,TOMATO GREEN,36,108
7975,164,149,2019-02-08 00:00:00,4,1000032763,Jamie Frazer,1987-01-14 00:00:00,QLD,CHOCOLATES AND SWEETS,CANDIES,SWAD IMLI & GUAVA CANDY 100 GM,100,400
7976,98,29,2019-02-21 00:00:00,2,1000032644,Adam Bellavance,1939-02-25 00:00:00,SA,VEGETABLES,EXOTIC VEGETABLES,GREEN ZUCCHINI (HARI TURAII),149,298
7977,485,1,2019-05-11 00:00:00,7,1000033119,Russell Applegate,1956-09-27 00:00:00,QLD,VEGETABLES,BEANS,BEANS(DESI/LOCAL BEANS),49,343
7978,118,40,2019-03-02 00:00:00,8,1000032664,Julie Kriz,1939-06-26 00:00:00,WA,VEGETABLES,LEAFY VEGETABLES,GREEN AMARANTHUS (HARI CHAULAEE),15,120
7979,320,121,2019-02-20 00:00:00,1,1000032953,Dennis Bolton,1976-10-30 00:00:00,WA,CHOCOLATES AND SWEETS,CANDIES,FRUITELLA ORANGE CANDY 36 GM (STICK),30,30
7980,582,10,2019-09-21 00:00:00,9,1000033216,Linda Cazamias,1956-08-27 00:00:00,QLD,VEGETABLES,CHILLI LEMON GARLIC AND GINGER,GARLIC PEELED (CHHILA LASSAN),35,315
7981,261,74,2019-06-10 00:00:00,4,1000032894,Beth Paige,1974-05-06 00:00:00,WA,FRUITS,APPLE,granny smith,259,1036
7982,334,67,2019-07-01 00:00:00,6,1000032967,Pauline Johnson,1974-02-18 00:00:00,WA,VEGETABLES,SEASONAL VEGETABLES,capsicum green,56,336
7983,538,38,2019-07-02 00:00:00,8,1000033172,Jack Garza,1957-06-20 00:00:00,QLD,VEGETABLES,LEAFY VEGETABLES,DILL LEAVES ,20,160
7984,261,115,2019-08-03 00:00:00,2,1000032894,Beth Paige,1974-05-06 00:00:00,WA,CHOCOLATES AND SWEETS,CANDIES,ALPENLIEBE JUZT JELLY MANGO BOTTLES 72.8 GM,30,60
7985,310,58,2019-01-20 00:00:00,1,1000032943,Darrin Van Huff,1972-01-30 00:00:00,WA,VEGETABLES,ROOTY VEGETABLES,baby potato,49,49
7986,256,153,2019-11-26 00:00:00,9,1000032889,Ted Butterfield,1942-01-20 00:00:00,WA,CHOCOLATES AND SWEETS,CANDIES,TIC TAC MINTENSITY MINTS 15 GM,15,135
7987,73,176,2019-06-02 00:00:00,3,1000032619,Aimee Bixby,1988-06-01 00:00:00,NSW,CHOCOLATES AND SWEETS,CANDIES,RINDA PURE LYCHEE JELLY 25 GM,99,297
7988,467,33,2019-01-14 00:00:00,6,1000033101,Evan Henry,1942-09-15 00:00:00,QLD,VEGETABLES,EXOTIC VEGETABLES,RED CABBAGE (LAL PATTA GOBHI),99,594
7989,166,113,2019-06-26 00:00:00,8,1000032766,Dennis Pardue,1968-11-16 00:00:00,SA,CHOCOLATES AND SWEETS,CANDIES,ALPENLIEBE GOLD STRAWBERRY CANDY 30.6 GM (STICK),20,160
7990,524,124,2019-07-28 00:00:00,9,1000033158,Eileen Kiefer,1939-06-03 00:00:00,QLD,CHOCOLATES AND SWEETS,CANDIES,GOLIBOLI ORANGE FLAVOURED HARD BOILED SUGAR CANDY 100 ,20,180
7991,129,108,2019-09-15 00:00:00,5,1000032675,Lisa Hazard,1958-12-10 00:00:00,WA,FRUITS,SEASONAL FRUITS,sapota,49,245
7992,536,40,2019-10-09 00:00:00,8,1000033170,Raymond Buch,1968-12-16 00:00:00,QLD,VEGETABLES,LEAFY VEGETABLES,GREEN AMARANTHUS (HARI CHAULAEE),15,120
7993,299,70,2019-05-12 00:00:00,8,1000032932,Brad Norvell,1971-02-13 00:00:00,WA,VEGETABLES,SEASONAL VEGETABLES,fresh groundnut,109,872
7994,165,172,2019-06-09 00:00:00,1,1000032764,James Galang,1989-07-20 00:00:00,SA,CHOCOLATES AND SWEETS,CANDIES,PARLE MANGO BITE CANDY 289 GM,50,50
7995,366,112,2019-01-16 00:00:00,2,1000032999,Sean Miller,1986-03-30 00:00:00,WA,CHOCOLATES AND SWEETS,CANDIES,ALPENLIEBE GOLD CARAMEL CANDY 30.6 GM (STICK),20,40
7996,578,118,2019-06-27 00:00:00,1,1000033212,Paul Knutson,1963-10-09 00:00:00,VIC,CHOCOLATES AND SWEETS,CANDIES,CENTER FRUIT CHEWING GUM 27.2 GM,10,10
7997,20,160,2019-03-27 00:00:00,5,1000032566,Ann Blume,1948-10-21 00:00:00,NSW,CHOCOLATES AND SWEETS,CANDIES,CADBURY GOLD CHOCLAIRS 137.5 GM,60,300
7998,367,3,2019-10-18 00:00:00,7,1000033000,Peter McVee,1980-07-29 00:00:00,WA,VEGETABLES,BEANS,COW PEAS(BORA BEANS),59,413
7999,468,175,2019-08-08 00:00:00,2,1000033102,Marina Lichtenstein,1952-03-09 00:00:00,QLD,CHOCOLATES AND SWEETS,CANDIES,RINDA PUDDING CUP JELLY 80 GM (PACK OF 6),139,278
8000,584,15,2019-05-06 00:00:00,4,1000033218,Stephanie Phelps,1960-01-14 00:00:00,QLD,VEGETABLES,CUCUMBER AND GOURDS,BITTER GOURD (KARELA),44,176
8001,591,135,2019-07-21 00:00:00,5,1000033225,Philisse Overcash,1973-06-01 00:00:00,QLD,CHOCOLATES AND SWEETS,CANDIES,NATURE VALLEY CRUNCHY APPLE CRUNCH 42 GM,55,275
8002,585,115,2019-06-01 00:00:00,2,1000033219,Jennifer Halladay,1971-12-22 00:00:00,QLD,CHOCOLATES AND SWEETS,CANDIES,ALPENLIEBE JUZT JELLY MANGO BOTTLES 72.8 GM,30,60
8003,36,123,2019-04-21 00:00:00,7,1000032582,Darrin Martin,1984-12-30 00:00:00,WA,CHOCOLATES AND SWEETS,CANDIES,GOLIBOLI LEMON FLAVOURED HARD BOILED SUGAR CANDY 100 GM,20,140
8004,517,160,2019-08-04 00:00:00,7,1000033151,Tim Taslimi,1972-12-05 00:00:00,QLD,CHOCOLATES AND SWEETS,CANDIES,CADBURY GOLD CHOCLAIRS 137.5 GM,60,420
8005,532,84,2019-02-16 00:00:00,6,1000033166,Ivan Gibson,1980-12-22 00:00:00,QLD,FRUITS,CITRUS_FRUITS,jujube(ber),35,210
8006,444,123,2019-02-17 00:00:00,5,1000033078,Darren Budd,1956-07-18 00:00:00,QLD,CHOCOLATES AND SWEETS,CANDIES,GOLIBOLI LEMON FLAVOURED HARD BOILED SUGAR CANDY 100 GM,20,100
8007,158,39,2019-06-22 00:00:00,4,1000032757,Jim Epp,1951-04-29 00:00:00,NSW,VEGETABLES,LEAFY VEGETABLES,FENUGREEK (METHI),14,56
8008,476,70,2019-05-18 00:00:00,2,1000033110,Angele Hood,1964-05-31 00:00:00,QLD,VEGETABLES,SEASONAL VEGETABLES,fresh groundnut,109,218
8009,567,144,2019-11-17 00:00:00,5,1000033201,Matt Connell,1963-02-27 00:00:00,QLD,CHOCOLATES AND SWEETS,CANDIES,RAVALGAON SUPRIME ASSORTED TOFFEE 238 GM,50,250
8010,405,49,2019-05-14 00:00:00,4,1000033039,Rob Haberlin,1954-12-20 00:00:00,VIC,VEGETABLES,ONION POTATO AND TOMATO,TOMATO (TAMATAR),32,128
8011,574,166,2019-09-09 00:00:00,3,1000033208,Gene McClure,1949-08-14 00:00:00,QLD,CHOCOLATES AND SWEETS,CANDIES,MALA'S LITCHI MELTIES 300 GM,69,207
8012,232,26,2019-11-04 00:00:00,1,1000032865,Annie Thurman,1931-04-21 00:00:00,SA,VEGETABLES,EXOTIC VEGETABLES,CELERY (AJWAIN),149,149
8013,20,25,2019-08-14 00:00:00,6,1000032566,Ann Blume,1948-10-21 00:00:00,NSW,VEGETABLES,EXOTIC VEGETABLES,BROCCOLI,119,714
8014,265,1,2019-11-26 00:00:00,7,1000032898,Bryan Spruell,1939-12-15 00:00:00,WA,VEGETABLES,BEANS,BEANS(DESI/LOCAL BEANS),49,343
8015,366,162,2019-02-11 00:00:00,10,1000032999,Sean Miller,1986-03-30 00:00:00,WA,CHOCOLATES AND SWEETS,CANDIES,CAVENDISH & HARVEY BARLEY SUGAR DROPS 200 GM,225,2250
8016,274,142,2019-02-09 00:00:00,4,1000032907,Becky Martin,1967-10-19 00:00:00,WA,CHOCOLATES AND SWEETS,CANDIES,RAVALGAON LACTO CANDY 400 GM,100,400
8017,407,123,2019-04-19 00:00:00,5,1000033041,Chris McAfee,1977-03-02 00:00:00,WA,CHOCOLATES AND SWEETS,CANDIES,GOLIBOLI LEMON FLAVOURED HARD BOILED SUGAR CANDY 100 GM,20,100
8018,194,131,2019-01-27 00:00:00,1,1000032821,Tamara Willingham,1957-09-30 00:00:00,QLD,CHOCOLATES AND SWEETS,CANDIES,MENTOS MINT STICK 31.2 GM,15,15
8019,445,173,2019-03-21 00:00:00,2,1000033079,Clay Ludtke,1951-01-08 00:00:00,QLD,CHOCOLATES AND SWEETS,CANDIES,PARLE ORANGE BITE CANDY 289 GM,50,100
8020,377,174,2019-07-26 00:00:00,7,1000033011,Susan Vittorini,1976-06-15 00:00:00,WA,CHOCOLATES AND SWEETS,CANDIES,RINDA FRUIT MIX JELLY 300 G,59,413
8021,5,177,2019-12-27 00:00:00,8,1000032551,Jim Mitchum,1978-12-16 00:00:00,VIC,CHOCOLATES AND SWEETS,CANDIES,SIMPKINS ORANGE LEMON & GRAPE FRUIT DROPS 200 GM,225,1800
8022,274,9,2019-10-04 00:00:00,6,1000032907,Becky Martin,1967-10-19 00:00:00,WA,VEGETABLES,CHILLI LEMON GARLIC AND GINGER,CHILLI GREEN (HARI MIRCH),59,354
8023,240,133,2019-11-28 00:00:00,3,1000032873,Russell D'Ascenzo,1988-12-10 00:00:00,WA,CHOCOLATES AND SWEETS,CANDIES,MENTOS PURE FRESH MINT SUGARFREE GUM 56 GM,100,300
8024,14,128,2019-01-20 00:00:00,2,1000032560,Peter Fuller,1985-03-12 00:00:00,NSW,CHOCOLATES AND SWEETS,CANDIES,MAPRO FALERO MANGO FRUIT CHEWS 150 GM,49,98
8025,551,106,2019-01-22 00:00:00,6,1000033185,Shaun Chance,1948-02-16 00:00:00,QLD,FRUITS,SEASONAL FRUITS,Fig-Anjeer,99,594
8026,407,128,2019-01-01 00:00:00,2,1000033041,Chris McAfee,1977-03-02 00:00:00,WA,CHOCOLATES AND SWEETS,CANDIES,MAPRO FALERO MANGO FRUIT CHEWS 150 GM,49,98
8027,210,49,2019-12-05 00:00:00,3,1000032843,Cynthia Voltz,1933-10-14 00:00:00,QLD,VEGETABLES,ONION POTATO AND TOMATO,TOMATO (TAMATAR),32,96
8028,130,70,2019-09-02 00:00:00,3,1000032676,Natalie DeCherney,1957-03-21 00:00:00,WA,VEGETABLES,SEASONAL VEGETABLES,fresh groundnut,109,327
8029,559,172,2019-11-17 00:00:00,9,1000033193,Kelly Andreada,1959-12-12 00:00:00,WA,CHOCOLATES AND SWEETS,CANDIES,PARLE MANGO BITE CANDY 289 GM,50,450
8030,511,80,2019-05-02 00:00:00,2,1000033145,Craig Carreira,1956-07-05 00:00:00,QLD,FRUITS,BANANA,banana red,99,198
8031,445,100,2019-09-28 00:00:00,7,1000033079,Clay Ludtke,1951-01-08 00:00:00,QLD,FRUITS,IMPORTED_FRUITS,important thai tangerine,199,1393
8032,246,100,2019-06-06 00:00:00,4,1000032879,Ross Baird,1956-05-08 00:00:00,SA,FRUITS,IMPORTED_FRUITS,important thai tangerine,199,796
8033,137,54,2019-06-01 00:00:00,10,1000032692,Dario Medina,1986-04-03 00:00:00,WA,VEGETABLES,SPROUTS AND PEAS,sprouted beans(200gm),32,320
8034,83,73,2019-01-25 00:00:00,7,1000032629,Rachel Payne,1964-04-21 00:00:00,VIC,VEGETABLES,SEASONAL VEGETABLES,sanke gourd,39,273
8035,524,12,2019-10-01 00:00:00,7,1000033158,Eileen Kiefer,1939-06-03 00:00:00,QLD,VEGETABLES,CHILLI LEMON GARLIC AND GINGER,INDIAN GARLIC (LEHSUN),229,1603
8036,191,8,2019-10-15 00:00:00,4,1000032811,Cyra Reiten,1980-08-10 00:00:00,WA,VEGETABLES,CHILLI LEMON GARLIC AND GINGER,CHILLI(MIRCHI BHAJI),78,312
8037,208,174,2019-06-17 00:00:00,4,1000032841,Justin Hirsh,1958-06-22 00:00:00,WA,CHOCOLATES AND SWEETS,CANDIES,RINDA FRUIT MIX JELLY 300 G,59,236
8038,223,89,2019-02-15 00:00:00,10,1000032856,Craig Yedwab,1947-07-30 00:00:00,WA,FRUITS,CITRUS_FRUITS,sweet lime,69,690
8039,301,126,2019-01-04 00:00:00,10,1000032934,Amy Cox,1979-02-20 00:00:00,WA,CHOCOLATES AND SWEETS,CANDIES,KOPIKO CANDY CAPPUCCINO 175 GM,115,1150
8040,240,43,2019-12-16 00:00:00,7,1000032873,Russell D'Ascenzo,1988-12-10 00:00:00,WA,VEGETABLES,LEAFY VEGETABLES, SPINACH (PALAK),10,70
8041,598,160,2019-07-07 00:00:00,7,1000033232,Jas O'Carroll,1984-06-03 00:00:00,QLD,CHOCOLATES AND SWEETS,CANDIES,CADBURY GOLD CHOCLAIRS 137.5 GM,60,420
8042,363,46,2019-09-20 00:00:00,6,1000032996,Ed Ludwig,1940-03-12 00:00:00,WA,VEGETABLES,ONION POTATO AND TOMATO,ONION (PYAZ),295,1770
8043,222,3,2019-08-10 00:00:00,5,1000032855,Sung Chung,1950-12-28 00:00:00,WA,VEGETABLES,BEANS,COW PEAS(BORA BEANS),59,295
8044,244,144,2019-06-09 00:00:00,5,1000032877,Carlos Meador,1956-09-13 00:00:00,WA,CHOCOLATES AND SWEETS,CANDIES,RAVALGAON SUPRIME ASSORTED TOFFEE 238 GM,50,250
8045,244,101,2019-10-09 00:00:00,5,1000032877,Carlos Meador,1956-09-13 00:00:00,WA,FRUITS,MELONS,musk melons,90,450
8046,188,170,2019-07-26 00:00:00,7,1000032807,Bruce Geld,1972-10-08 00:00:00,WA,CHOCOLATES AND SWEETS,CANDIES,PARLE KISMI TOFFEE 314 GM,50,350
8047,162,9,2019-06-10 00:00:00,2,1000032761,Joy Smith,1982-11-28 00:00:00,SA,VEGETABLES,CHILLI LEMON GARLIC AND GINGER,CHILLI GREEN (HARI MIRCH),59,118
8048,210,72,2019-02-19 00:00:00,5,1000032843,Cynthia Voltz,1933-10-14 00:00:00,QLD,VEGETABLES,SEASONAL VEGETABLES,pumpkin disco,39,195
8049,45,135,2019-03-21 00:00:00,3,1000032591,Sanjit Chand,1983-01-12 00:00:00,VIC,CHOCOLATES AND SWEETS,CANDIES,NATURE VALLEY CRUNCHY APPLE CRUNCH 42 GM,55,165
8050,189,85,2019-12-01 00:00:00,7,1000032809,Christy Brittain,1957-09-13 00:00:00,WA,FRUITS,CITRUS_FRUITS,kinoo orange,49,343
8051,311,15,2019-05-15 00:00:00,1,1000032944,Bradley Talbott,1956-09-24 00:00:00,WA,VEGETABLES,CUCUMBER AND GOURDS,BITTER GOURD (KARELA),44,44
8052,38,78,2019-06-28 00:00:00,9,1000032584,Patrick O'Donnell,1976-06-17 00:00:00,QLD,FRUITS,APPLE,Fuji,239,2151
8053,268,145,2019-07-28 00:00:00,7,1000032901,Pauline Chand,1971-02-02 00:00:00,WA,CHOCOLATES AND SWEETS,CANDIES,SNICKERS CHOCOLATE BAR 28.75 GM (PACK OF 4),75,525
8054,344,108,2019-06-10 00:00:00,4,1000032977,Barbara Fisher,1974-06-11 00:00:00,WA,FRUITS,SEASONAL FRUITS,sapota,49,196
8055,266,147,2019-05-06 00:00:00,4,1000032899,Dianna Vittorini,1934-10-07 00:00:00,WA,CHOCOLATES AND SWEETS,CANDIES,SWAD DIGESTIVE CANDY 1.5 GM (PACK OF 100),100,400
8056,434,50,2019-05-26 00:00:00,8,1000033068,Gary Hansen,1950-12-05 00:00:00,QLD,VEGETABLES,ONION POTATO AND TOMATO,TOMATO GREEN,36,288
8057,104,174,2019-03-09 00:00:00,4,1000032650,Sarah Brown,1954-04-07 00:00:00,SA,CHOCOLATES AND SWEETS,CANDIES,RINDA FRUIT MIX JELLY 300 G,59,236
8058,411,23,2019-05-16 00:00:00,2,1000033045,Charles Crestani,1954-09-04 00:00:00,VIC,VEGETABLES,EXOTIC VEGETABLES,AMERICAN SWEET CORN (BHUTTA),18,36
8059,81,164,2019-09-16 00:00:00,6,1000032627,Anne McFarland,1932-07-08 00:00:00,ACT,CHOCOLATES AND SWEETS,CANDIES,FOX'S CRYSTAL CLEAR FRUITS FLAVOURED CANDY 90 GM,47,282
8060,232,42,2019-12-12 00:00:00,7,1000032865,Annie Thurman,1931-04-21 00:00:00,SA,VEGETABLES,LEAFY VEGETABLES,RED AMARANTHUS (LAL CHAULAEE),15,105
8061,10,110,2019-07-01 00:00:00,4,1000032556,Greg Maxwell,1952-08-15 00:00:00,ACT,FRUITS,SEASONAL FRUITS,tender coconut(1 Nos),32,128
8062,533,126,2019-05-13 00:00:00,5,1000033167,Sung Pak,1972-02-01 00:00:00,QLD,CHOCOLATES AND SWEETS,CANDIES,KOPIKO CANDY CAPPUCCINO 175 GM,115,575
8063,533,25,2019-02-08 00:00:00,1,1000033167,Sung Pak,1972-02-01 00:00:00,QLD,VEGETABLES,EXOTIC VEGETABLES,BROCCOLI,119,119
8064,361,61,2019-02-21 00:00:00,7,1000032994,Jack Lebron,1977-10-09 00:00:00,NSW,VEGETABLES,ROOTY VEGETABLES,colocasia small pack,68,476
8065,442,122,2019-05-23 00:00:00,8,1000033076,Christina Anderson,1939-11-05 00:00:00,QLD,CHOCOLATES AND SWEETS,CANDIES,FRUITELLA STRAWBERRY CANDY 36 GM (STICK),30,240
8066,130,149,2019-06-03 00:00:00,3,1000032676,Natalie DeCherney,1957-03-21 00:00:00,WA,CHOCOLATES AND SWEETS,CANDIES,SWAD IMLI & GUAVA CANDY 100 GM,100,300
8067,506,145,2019-04-13 00:00:00,2,1000033140,Victoria Pisteka,1974-04-17 00:00:00,QLD,CHOCOLATES AND SWEETS,CANDIES,SNICKERS CHOCOLATE BAR 28.75 GM (PACK OF 4),75,150
